Zip Code,Total times 1k,num returns
93527,55482000,920
93527,3776000,300
93527,7153000,200
93527,8629000,140
93527,9164000,100
93527,21819000,160
93527,4941000,20
93531,26482000,260
93531,506000,50
93531,1272000,40
93531,1741000,30
93531,3134000,40
93531,10701000,70
93531,9128000,30
93532,73426000,1170
93532,4213000,330
93532,10332000,280
93532,12531000,200
93532,12625000,140
93532,25630000,190
93532,8095000,30
93534,633736000,15560
93534,96965000,7220
93534,160298000,4430
93534,117591000,1910
93534,86452000,1000
93534,113948000,870
93534,58482000,130
93535,1060473000,28740
93535,191849000,14150
93535,278058000,7700
93535,216542000,3530
93535,156042000,1800
93535,184878000,1440
93535,33104000,120
93536,1850463000,28150
93536,116583000,9020
93536,209211000,5660
93536,250970000,3990
93536,299914000,3420
93536,705188000,5190
93536,268597000,870
93543,208310000,5130
93543,32140000,2320
93543,51774000,1430
93543,40071000,650
93543,30005000,350
93543,45928000,350
93543,8392000,30
93544,21972000,420
93544,1883000,160
93544,3135000,80
93544,4044000,70
93544,4700000,50
93544,8210000,60
93545,47265000,830
93545,4040000,300
93545,7220000,210
93545,7226000,120
93545,6569000,80
93545,14617000,100
93545,7593000,20
93546,284308000,4360
93546,21718000,1520
93546,44051000,1190
93546,37911000,610
93546,32073000,360
93546,67900000,490
93546,80655000,190
93550,1068896000,29840
93550,200059000,14630
93550,304148000,8460
93550,225523000,3680
93550,147031000,1700
93550,159771000,1260
93550,32364000,110
93551,1668659000,22910
93551,89660000,7110
93551,161993000,4350
93551,190604000,3040
93551,238557000,2720
93551,636750000,4610
93551,351095000,1080
93552,675054000,16210
93552,92032000,6850
93552,162999000,4470
93552,147415000,2390
93552,116654000,1350
93552,138865000,1080
93552,17089000,70
93553,40169000,710
93553,3310000,260
93553,5396000,150
93553,6764000,110
93553,6226000,70
93553,18473000,120
93555,865574000,13510
93555,54857000,4140
93555,102561000,2800
93555,132911000,2110
93555,143570000,1640
93555,333296000,2460
93555,98379000,360
93560,422213000,8050
93560,39320000,2860
93560,75132000,2040
93560,75757000,1220
93560,71751000,820
93560,135383000,1010
93560,24870000,100
93561,789850000,12000
93561,46264000,3680
93561,86027000,2320
93561,120097000,1910
93561,132786000,1520
93561,301443000,2220
93561,103233000,350
93562,21955000,480
93562,2760000,210
93562,2707000,80
93562,5092000,80
93562,5285000,60
93562,6111000,50
93591,85017000,2400
93591,15981000,1190
93591,24248000,670
93591,17866000,290
93591,13068000,150
93591,13854000,100
93601,52041000,820
93601,3761000,290
93601,6977000,190
93601,6931000,110
93601,8202000,90
93601,16061000,120
93601,10109000,20
93602,93636000,1440
93602,5654000,450
93602,11811000,320
93602,12960000,210
93602,14531000,170
93602,31937000,240
93602,16743000,50
93604,24938000,340
93604,1300000,100
93604,3089000,80
93604,2909000,50
93604,3178000,40
93604,6889000,50
93604,7573000,20
93608,14009000,440
93608,2733000,180
93608,7019000,200
93608,4257000,60
93609,99621000,2170
93609,12998000,920
93609,25403000,720
93609,16645000,270
93609,10465000,120
93609,15075000,110
93609,19035000,30
93610,331098000,6170
93610,32449000,2390
93610,69802000,1910
93610,49009000,790
93610,37712000,430
93610,72141000,530
93610,69985000,120
93611,1506007000,20200
93611,73357000,5840
93611,145608000,3910
93611,181921000,2900
93611,214907000,2440
93611,576931000,4210
93611,313283000,900
93612,607650000,14670
93612,87207000,6330
93612,161612000,4480
93612,117306000,1910
93612,83150000,950
93612,118711000,900
93612,39664000,100
93614,315854000,4900
93614,19736000,1580
93614,37891000,1030
93614,46549000,740
93614,52823000,600
93614,107849000,800
93614,51006000,150
93615,58291000,2090
93615,18333000,1210
93615,23009000,670
93615,8383000,140
93615,3201000,40
93615,5365000,30
93616,36055000,1090
93616,8413000,570
93616,11542000,330
93616,6343000,110
93616,2516000,30
93616,7241000,50
93618,431750000,11530
93618,80700000,5500
93618,129456000,3670
93618,75362000,1230
93618,48919000,560
93618,63916000,480
93618,33397000,90
93619,1908550000,17010
93619,45451000,3850
93619,88196000,2330
93619,135483000,2120
93619,178440000,2010
93619,675433000,4750
93619,785547000,1950
93620,162889000,3680
93620,21343000,1530
93620,43436000,1200
93620,30641000,490
93620,18276000,210
93620,26792000,200
93620,22401000,50
93621,9034000,190
93621,807000,70
93621,1825000,50
93621,3282000,50
93621,3120000,20
93622,174012000,3970
93622,24746000,1700
93622,52494000,1440
93622,30136000,500
93622,12841000,150
93622,16694000,130
93622,37101000,50
93625,174127000,3330
93625,17196000,1240
93625,34873000,970
93625,27406000,440
93625,23885000,270
93625,48940000,360
93625,21827000,50
93626,165280000,890
93626,2980000,240
93626,4958000,130
93626,6515000,100
93626,7911000,90
93626,28155000,200
93626,114761000,130
93628,5175000,120
93628,637000,50
93628,2327000,50
93628,2211000,20
93630,354628000,7520
93630,45176000,3090
93630,89145000,2470
93630,58748000,960
93630,41061000,470
93630,56115000,420
93630,64383000,110
93631,502149000,6900
93631,30783000,2330
93631,62040000,1680
93631,61791000,980
93631,56477000,640
93631,133362000,980
93631,157696000,290
93635,835782000,17560
93635,95073000,6940
93635,173191000,4760
93635,163311000,2640
93635,136967000,1580
93635,189641000,1440
93635,77599000,200
93636,397435000,5130
93636,18910000,1420
93636,40113000,1090
93636,49212000,780
93636,54378000,620
93636,138389000,1000
93636,96433000,220
93637,811199000,15320
93637,87018000,6120
93637,162725000,4520
93637,130706000,2110
93637,94674000,1090
93637,159822000,1210
93637,176254000,270
93638,619962000,18580
93638,135252000,9250
93638,211210000,6080
93638,112026000,1850
93638,62862000,730
93638,77347000,600
93638,21265000,70
93640,148316000,5430
93640,47677000,3000
93640,68025000,2000
93640,18832000,320
93640,5943000,70
93640,7839000,40
93641,7832000,140
93641,721000,50
93641,2333000,50
93641,4778000,40
93643,70308000,1250
93643,6067000,460
93643,11267000,310
93643,11427000,180
93643,9014000,100
93643,22827000,170
93643,9706000,30
93644,230480000,3930
93644,19514000,1510
93644,34598000,950
93644,34076000,540
93644,29865000,340
93644,63196000,470
93644,49231000,120
93645,13427000,130
93645,361000,30
93645,1301000,30
93645,2536000,30
93645,9229000,40
93646,108671000,3580
93646,29655000,1950
93646,41558000,1200
93646,17903000,300
93646,5367000,60
93646,14188000,70
93647,123935000,4170
93647,33837000,2240
93647,49886000,1440
93647,19471000,320
93647,8695000,100
93647,12046000,70
93648,186285000,6110
93648,48511000,3190
93648,74362000,2150
93648,31313000,530
93648,11644000,140
93648,20455000,100
93650,67027000,1720
93650,12704000,910
93650,18179000,510
93650,9536000,160
93650,5433000,60
93650,7753000,60
93650,13422000,20
93651,68372000,850
93651,2843000,230
93651,6179000,160
93651,7057000,110
93651,9862000,110
93651,26507000,190
93651,15924000,50
93652,10025000,270
93652,1875000,130
93652,3583000,100
93652,4567000,40
93653,23575000,410
93653,1742000,140
93653,4117000,110
93653,3438000,50
93653,4537000,50
93653,9741000,60
93654,560912000,12490
93654,78545000,5410
93654,134219000,3790
93654,86847000,1410
93654,72922000,830
93654,121782000,900
93654,66597000,150
93656,106873000,2300
93656,12394000,860
93656,32713000,900
93656,20150000,330
93656,7274000,80
93656,12997000,100
93656,21345000,30
93657,763829000,14710
93657,86047000,6030
93657,151106000,4210
93657,115608000,1880
93657,92623000,1060
93657,167492000,1260
93657,150953000,270
93660,50767000,1640
93660,11620000,770
93660,23249000,650
93660,10008000,170
93660,2841000,30
93660,3049000,20
93662,514407000,12470
93662,84285000,5750
93662,139465000,3930
93662,85169000,1390
93662,60624000,700
93662,80733000,610
93662,64131000,90
93664,34388000,340
93664,1110000,80
93664,2262000,60
93664,2946000,40
93664,3360000,40
93664,12425000,90
93664,12285000,30
93667,59677000,970
93667,4107000,320
93667,7520000,210
93667,8596000,140
93667,10110000,120
93667,20393000,150
93667,8951000,30
93668,20935000,440
93668,1939000,150
93668,5968000,160
93668,4183000,70
93668,2586000,30
93668,6259000,30
93669,5670000,120
93669,488000,40
93669,2193000,50
93669,2989000,30
93675,65569000,1300
93675,6017000,460
93675,11817000,330
93675,12755000,200
93675,13857000,160
93675,21123000,150
93701,81881000,3370
93701,31187000,2240
93701,30898000,900
93701,9271000,150
93701,3765000,40
93701,6760000,40
93702,398148000,15600
93702,133184000,9420
93702,164873000,4810
93702,58247000,980
93702,21328000,250
93702,20516000,140
93703,348563000,11880
93703,92434000,6560
93703,130983000,3730
93703,62833000,1040
93703,30079000,350
93703,23035000,180
93703,9199000,20
93704,741414000,12070
93704,60832000,4510
93704,115949000,3180
93704,101072000,1630
93704,88669000,1020
93704,182016000,1330
93704,192876000,400
93705,464637000,13860
93705,96975000,7040
93705,144852000,4090
93705,95710000,1560
93705,56370000,660
93705,59831000,470
93705,10899000,40
93706,432213000,13200
93706,103513000,7430
93706,136910000,3920
93706,61576000,1010
93706,33075000,380
93706,49101000,370
93706,48038000,90
93710,560442000,12290
93710,70363000,5190
93710,116288000,3210
93710,105025000,1690
93710,88789000,1020
93710,137197000,1040
93710,42780000,140
93711,1970823000,17990
93711,67222000,5100
93711,135735000,3660
93711,152677000,2430
93711,156852000,1780
93711,454220000,3220
93711,1004117000,1800
93720,1783117000,21100
93720,72379000,5800
93720,153884000,4100
93720,196523000,3120
93720,209516000,2390
93720,597684000,4280
93720,553131000,1410
93721,63096000,1490
93721,10284000,730
93721,16460000,470
93721,8586000,140
93721,5594000,70
93721,8681000,60
93721,13491000,20
93722,1628379000,34160
93722,188249000,13820
93722,347782000,9540
93722,298369000,4820
93722,231021000,2660
93722,384074000,2910
93722,178884000,410
93723,288912000,4420
93723,19744000,1470
93723,38072000,1020
93723,37931000,600
93723,39548000,450
93723,100658000,740
93723,52959000,140
93725,360523000,9670
93725,67695000,4760
93725,111671000,3170
93725,60031000,990
93725,32413000,380
93725,37189000,290
93725,51524000,80
93726,535234000,16140
93726,114166000,8220
93726,173311000,4880
93726,107739000,1760
93726,64709000,750
93726,61560000,480
93726,13749000,50
93727,1377166000,29340
93727,172208000,12330
93727,297501000,8290
93727,242228000,3910
93727,193550000,2230
93727,302016000,2300
93727,169663000,280
93728,213951000,6240
93728,42978000,3120
93728,67257000,1890
93728,42350000,690
93728,25666000,300
93728,27047000,210
93728,8653000,30
93730,810314000,5240
93730,12866000,1130
93730,23225000,610
93730,36690000,580
93730,50256000,570
93730,185080000,1280
93730,502197000,1070
93901,775663000,12550
93901,57505000,4180
93901,121116000,3310
93901,111036000,1790
93901,99929000,1140
93901,231051000,1680
93901,155026000,450
93905,973541000,27550
93905,189485000,12000
93905,353723000,10160
93905,198738000,3290
93905,100016000,1170
93905,110949000,860
93905,20630000,70
93906,1274957000,26530
93906,135521000,9490
93906,290114000,8000
93906,255713000,4150
93906,187690000,2170
93906,318432000,2410
93906,87487000,310
93907,652828000,9750
93907,39277000,2940
93907,87505000,2360
93907,87967000,1410
93907,91299000,1040
93907,221411000,1620
93907,125369000,380
93908,907230000,5960
93908,14718000,1290
93908,32097000,860
93908,39397000,620
93908,45975000,520
93908,221687000,1520
93908,553356000,1150
93920,37235000,650
93920,3112000,220
93920,8370000,220
93920,6379000,100
93920,4131000,50
93920,5575000,40
93920,9668000,20
93923,911989000,5080
93923,13156000,1110
93923,27062000,700
93923,37734000,590
93923,43739000,490
93923,164799000,1130
93923,625499000,1060
93924,422227000,3140
93924,10481000,850
93924,20639000,540
93924,23372000,370
93924,25727000,290
93924,89507000,630
93924,252501000,460
93925,38913000,840
93925,4317000,300
93925,10458000,300
93925,8056000,130
93925,4352000,50
93925,5196000,40
93925,6534000,20
93926,210947000,4350
93926,20449000,1410
93926,55050000,1520
93926,44215000,720
93926,32094000,370
93926,37039000,280
93926,22100000,50
93927,313725000,7940
93927,48021000,3110
93927,107195000,3010
93927,63713000,1040
93927,35513000,410
93927,40788000,320
93927,18495000,50
93930,318950000,6880
93930,37432000,2490
93930,89338000,2530
93930,54876000,910
93930,37405000,430
93930,56999000,430
93930,42900000,90
93933,623221000,11350
93933,51736000,3960
93933,109630000,2970
93933,106081000,1710
93933,90109000,1030
93933,195965000,1450
93933,69700000,230
93940,1472409000,14540
93940,47160000,3670
93940,116919000,3100
93940,158906000,2530
93940,141972000,1620
93940,350448000,2490
93940,657004000,1130
93950,669374000,7630
93950,24176000,1940
93950,57032000,1500
93950,79328000,1250
93950,73942000,840
93950,212344000,1510
93950,222552000,590
93953,563745000,2110
93953,4097000,370
93953,8723000,230
93953,14131000,220
93953,18254000,210
93953,74348000,510
93953,444192000,570
93955,712515000,14770
93955,76652000,5470
93955,162346000,4470
93955,137073000,2210
93955,100815000,1150
93955,170836000,1270
93955,64793000,200
93960,375823000,7870
93960,43808000,3000
93960,89565000,2490
93960,68620000,1110
93960,52372000,600
93960,76945000,590
93960,44513000,80
94002,2277900000,13390
94002,27127000,2400
94002,69180000,1800
94002,94108000,1490
94002,109743000,1240
94002,441746000,3040
94002,1535996000,3420
94005,366968000,2790
94005,6381000,510
94005,15906000,420
94005,23344000,370
94005,26678000,300
94005,94894000,650
94005,199765000,540
94010,7543996000,20700
94010,46438000,4160
94010,97891000,2550
94010,139214000,2190
94010,146241000,1650
94010,559233000,3830
94010,6554979000,6320
94014,1453421000,24800
94014,98456000,7430
94014,257949000,6960
94014,261424000,4220
94014,202600000,2330
94014,437962000,3250
94014,195030000,610
94015,2231711000,32880
94015,117978000,9030
94015,300166000,8020
94015,340634000,5480
94015,302822000,3460
94015,762449000,5530
94015,407662000,1360
94019,1154763000,8000
94019,24590000,1970
94019,57347000,1550
94019,61252000,980
94019,57403000,650
94019,215420000,1480
94019,738751000,1370
94020,104198000,790
94020,2048000,170
94020,4218000,110
94020,6647000,100
94020,6530000,70
94020,30154000,210
94020,54601000,130
94021,9759000,100
94021,445000,30
94021,828000,20
94021,1491000,20
94021,6995000,30
94022,5507330000,9940
94022,17117000,1720
94022,32134000,850
94022,43961000,690
94022,57955000,650
94022,254571000,1710
94022,5101592000,4320
94024,4795406000,10960
94024,19805000,2050
94024,32369000,860
94024,48333000,750
94024,59591000,660
94024,283466000,1900
94024,4351842000,4740
94025,6579368000,19590
94025,43363000,3810
94025,101091000,2690
94025,120794000,1910
94025,132864000,1490
94025,532756000,3630
94025,5648500000,6060
94027,4212845000,3240
94027,5686000,590
94027,11041000,290
94027,13518000,210
94027,15559000,180
94027,65041000,430
94027,4102000000,1540
94028,1935218000,3480
94028,5912000,620
94028,10234000,270
94028,13096000,210
94028,21279000,240
94028,82735000,560
94028,1801962000,1580
94030,1497679000,11690
94030,31728000,2630
94030,71265000,1880
94030,100466000,1600
94030,98454000,1120
94030,367687000,2560
94030,828079000,1900
94038,163508000,1490
94038,4486000,350
94038,10211000,280
94038,12906000,210
94038,11953000,140
94038,42496000,290
94038,81456000,220
94040,2982027000,16230
94040,36140000,2970
94040,87678000,2310
94040,112097000,1780
94040,123315000,1400
94040,533546000,3650
94040,2089251000,4120
94041,1384052000,7600
94041,16558000,1280
94041,40330000,1070
94041,55807000,890
94041,58075000,660
94041,261303000,1810
94041,951979000,1890
94043,2425541000,15760
94043,32446000,2570
94043,87846000,2300
94043,116515000,1850
94043,128572000,1460
94043,570868000,3910
94043,1489294000,3670
94044,2008030000,20000
94044,54523000,4450
94044,130540000,3440
94044,172589000,2740
94044,191220000,2170
94044,714682000,5030
94044,744476000,2170
94060,51534000,760
94060,3377000,230
94060,8474000,240
94060,7721000,120
94060,5603000,60
94060,11032000,70
94060,15327000,40
94061,2204774000,17940
94061,54361000,4220
94061,130777000,3470
94061,152308000,2430
94061,143455000,1630
94061,488875000,3410
94061,1234998000,2780
94062,4790252000,13510
94062,29099000,2610
94062,64792000,1690
94062,86895000,1370
94062,100058000,1120
94062,383677000,2600
94062,4125731000,4120
94063,1202220000,16020
94063,68799000,5080
94063,156108000,4250
94063,146243000,2370
94063,103881000,1190
94063,288805000,2050
94063,438384000,1080
94065,1393720000,6040
94065,10092000,910
94065,23395000,620
94065,32688000,520
94065,44259000,500
94065,228716000,1550
94065,1054570000,1940
94066,1982421000,23230
94066,73014000,5600
94066,194141000,5150
94066,229011000,3670
94066,211913000,2410
94066,636940000,4550
94066,637402000,1850
94070,3351880000,15620
94070,30716000,2840
94070,65491000,1700
94070,103264000,1610
94070,113034000,1270
94070,496100000,3360
94070,2543275000,4840
94074,9251000,100
94074,489000,30
94074,915000,20
94074,2443000,30
94074,5404000,20
94080,2822444000,34480
94080,112834000,8750
94080,294614000,7870
94080,348118000,5610
94080,300306000,3430
94080,897483000,6410
94080,869089000,2410
94085,1241672000,11440
94085,30864000,2240
94085,82355000,2220
94085,91284000,1470
94085,99196000,1140
94085,387512000,2690
94085,550461000,1680
94086,2999154000,23430
94086,55250000,4360
94086,135410000,3590
94086,173660000,2760
94086,216744000,2460
94086,848127000,5900
94086,1569963000,4360
94087,4485000000,25520
94087,55401000,4880
94087,111614000,2980
94087,153096000,2420
94087,188498000,2140
94087,858563000,5840
94087,3117828000,7260
94089,1122115000,11340
94089,32773000,2510
94089,80423000,2170
94089,101863000,1630
94089,102994000,1180
94089,351922000,2500
94089,452140000,1350
94102,1467642000,15640
94102,54011000,4140
94102,137762000,3690
94102,143124000,2300
94102,122820000,1400
94102,388570000,2770
94102,621355000,1340
94103,1713800000,15920
94103,46395000,3520
94103,127927000,3410
94103,145656000,2330
94103,137317000,1560
94103,469578000,3320
94103,786927000,1780
94104,1315724000,1290
94104,3176000,250
94104,7015000,190
94104,8882000,140
94104,9956000,110
94104,34088000,230
94104,1252607000,370
94105,1973666000,7020
94105,8822000,680
94105,23408000,620
94105,45453000,710
94105,60230000,680
94105,314966000,2150
94105,1520787000,2180
94107,2996768000,17230
94107,32501000,2500
94107,84938000,2220
94107,130944000,2060
94107,150254000,1700
94107,679280000,4700
94107,1918851000,4050
94108,877506000,7190
94108,25223000,2000
94108,55166000,1480
94108,65392000,1040
94108,65533000,750
94108,177608000,1280
94108,488584000,640
94109,4755819000,33220
94109,76395000,5790
94109,220453000,5750
94109,329526000,5220
94109,366794000,4180
94109,1089418000,7780
94109,2673233000,4500
94110,4654829000,38770
94110,115033000,8630
94110,316496000,8390
94110,356694000,5680
94110,333871000,3790
94110,1024525000,7190
94110,2508210000,5090
94111,1538290000,2800
94111,6901000,550
94111,12400000,320
94111,17033000,270
94111,17166000,190
94111,93399000,640
94111,1391391000,830
94112,2644807000,44130
94112,192914000,14810
94112,447087000,12040
94112,420797000,6790
94112,319920000,3660
94112,700896000,5120
94112,563193000,1710
94114,4388843000,20360
94114,33718000,2680
94114,98006000,2500
94114,169566000,2640
94114,204324000,2310
94114,755047000,5260
94114,3128182000,4970
94115,4321157000,19500
94115,42877000,3330
94115,114623000,2990
94115,182288000,2870
94115,199509000,2280
94115,644460000,4530
94115,3137400000,3500
94116,2383214000,23860
94116,77744000,6290
94116,179074000,4690
94116,221052000,3510
94116,206459000,2330
94116,621566000,4370
94116,1077319000,2670
94117,3700831000,23140
94117,45973000,3460
94117,138370000,3540
94117,238645000,3760
94117,252983000,2880
94117,802526000,5690
94117,2222334000,3810
94118,4787430000,21510
94118,54906000,4410
94118,144737000,3750
94118,215594000,3420
94118,210884000,2400
94118,574082000,4040
94118,3587227000,3490
94121,2973021000,23240
94121,71653000,5740
94121,177372000,4650
94121,238453000,3800
94121,218963000,2500
94121,567260000,4040
94121,1699320000,2510
94122,3060615000,32130
94122,96231000,7580
94122,255197000,6650
94122,325519000,5180
94122,301604000,3430
94122,866315000,6140
94122,1215749000,3150
94123,4513883000,15430
94123,18996000,1550
94123,60011000,1520
94123,130839000,2040
94123,180796000,2030
94123,633245000,4440
94123,3489996000,3850
94124,951559000,18650
94124,94863000,7160
94124,205220000,5610
94124,165212000,2680
94124,111645000,1280
94124,203897000,1500
94124,170722000,420
94127,1977917000,10510
94127,22619000,1990
94127,49581000,1310
94127,75974000,1200
94127,81898000,920
94127,334347000,2270
94127,1413498000,2820
94129,616309000,1970
94129,3708000,320
94129,13145000,340
94129,22621000,360
94129,19159000,220
94129,53241000,370
94129,504435000,360
94130,40414000,1040
94130,6028000,470
94130,11817000,320
94130,7678000,130
94130,4040000,50
94130,10851000,70
94131,2845623000,15910
94131,31288000,2500
94131,88039000,2260
94131,135720000,2130
94131,150043000,1690
94131,547713000,3800
94131,1892820000,3530
94132,1122885000,13600
94132,52083000,4240
94132,105460000,2810
94132,120104000,1920
94132,110441000,1260
94132,310018000,2210
94132,424779000,1160
94133,2008092000,14760
94133,50117000,3960
94133,106632000,2840
94133,131838000,2080
94133,131315000,1500
94133,377066000,2690
94133,1211124000,1690
94134,1231238000,22470
94134,103762000,7960
94134,235006000,6310
94134,212917000,3440
94134,154915000,1770
94134,322859000,2370
94134,201779000,620
94158,743186000,4400
94158,6713000,530
94158,23648000,620
94158,32627000,510
94158,35706000,400
94158,182298000,1260
94158,462194000,1080
94301,10936666000,8510
94301,15096000,1420
94301,31708000,840
94301,44999000,710
94301,50709000,570
94301,256331000,1720
94301,10537823000,3250
94303,6318525000,22000
94303,83470000,6360
94303,197069000,5340
94303,170814000,2760
94303,134351000,1540
94303,372683000,2610
94303,5360138000,3390
94304,1179114000,1910
94304,2183000,180
94304,6971000,180
94304,15833000,250
94304,14424000,170
94304,71801000,480
94304,1067902000,650
94305,659934000,3440
94305,8639000,730
94305,40294000,1060
94305,18996000,310
94305,15363000,170
94305,54144000,370
94305,522498000,800
94306,3251776000,13310
94306,29498000,2680
94306,64615000,1700
94306,84678000,1350
94306,92227000,1040
94306,389343000,2640
94306,2591415000,3900
94401,1599974000,17550
94401,63050000,4710
94401,144717000,3890
94401,159594000,2550
94401,150537000,1730
94401,452505000,3190
94401,629571000,1480
94402,2734267000,13290
94402,30543000,2630
94402,62957000,1660
94402,93510000,1480
94402,102963000,1160
94402,410957000,2800
94402,2033337000,3560
94403,3195641000,22090
94403,56091000,4660
94403,137870000,3650
94403,183885000,2920
94403,192411000,2180
94403,687248000,4790
94403,1938136000,3890
94404,2763913000,17250
94404,32210000,2900
94404,74443000,1950
94404,117121000,1850
94404,154749000,1740
94404,685647000,4700
94404,1699743000,4110
94501,3047833000,32160
94501,100242000,7930
94501,248711000,6550
94501,313811000,5010
94501,303625000,3450
94501,870237000,6150
94501,1211207000,3070
94502,951330000,6920
94502,14814000,1390
94502,33501000,870
94502,49352000,770
94502,59290000,670
94502,273172000,1860
94502,521201000,1360
94503,697770000,9890
94503,37382000,2930
94503,83407000,2250
94503,86266000,1380
94503,88322000,1010
94503,250917000,1790
94503,151476000,530
94505,725163000,6760
94505,17091000,1450
94505,36861000,980
94505,53196000,840
94505,67352000,760
94505,282888000,1980
94505,267775000,750
94506,2823503000,11010
94506,21410000,2190
94506,35281000,930
94506,48064000,750
94506,59867000,660
94506,357174000,2340
94506,2301707000,4140
94507,2578549000,7580
94507,15473000,1590
94507,24379000,630
94507,33450000,530
94507,38532000,430
94507,210514000,1380
94507,2256201000,3020
94508,133820000,1270
94508,4461000,350
94508,10481000,270
94508,12125000,190
94508,10192000,120
94508,30175000,220
94508,66386000,120
94509,1487529000,29460
94509,140513000,10410
94509,300195000,8150
94509,288278000,4680
94509,232848000,2680
94509,418312000,3180
94509,107383000,360
94510,1388366000,14080
94510,40648000,3340
94510,87439000,2300
94510,119598000,1910
94510,134378000,1520
94510,493606000,3470
94510,512697000,1540
94513,2574536000,28310
94513,88961000,7210
94513,180033000,4820
94513,223744000,3560
94513,257476000,2920
94513,1041376000,7320
94513,782946000,2480
94514,37089000,550
94514,2425000,180
94514,5261000,150
94514,4880000,80
94514,3489000,40
94514,9731000,70
94514,11303000,30
94515,307167000,3410
94515,13424000,1040
94515,34202000,930
94515,32763000,520
94515,25979000,300
94515,55400000,400
94515,145399000,220
94517,815075000,6340
94517,14946000,1340
94517,30444000,810
94517,40887000,650
94517,53055000,590
94517,262558000,1790
94517,413185000,1160
94518,1078760000,13410
94518,44613000,3510
94518,108010000,2870
94518,124131000,1980
94518,120774000,1370
94518,384614000,2730
94518,296618000,950
94519,647561000,9220
94519,31848000,2460
94519,76067000,2030
94519,91461000,1460
94519,93980000,1060
94519,258438000,1880
94519,95767000,330
94520,942383000,17080
94520,84333000,6140
94520,187056000,5080
94520,164652000,2670
94520,120595000,1390
94520,208886000,1580
94520,176861000,220
94521,1779711000,20810
94521,65410000,5300
94521,143185000,3810
94521,186537000,2970
94521,202036000,2290
94521,691086000,4870
94521,491457000,1570
94523,1725834000,17340
94523,48385000,4080
94523,105472000,2770
94523,143573000,2260
94523,172846000,1950
94523,618092000,4300
94523,637466000,1980
94525,120128000,1710
94525,5907000,430
94525,15744000,420
94525,18072000,290
94525,15961000,180
94525,44183000,320
94525,20261000,70
94526,3254959000,16200
94526,32827000,3260
94526,60201000,1590
94526,99439000,1550
94526,117137000,1320
94526,569337000,3830
94526,2376018000,4650
94530,1321496000,13410
94530,40101000,3170
94530,96762000,2530
94530,123395000,1950
94530,121418000,1380
94530,424820000,2940
94530,515000000,1440
94531,1306624000,20160
94531,79592000,6250
94531,160704000,4320
94531,186577000,2990
94531,191122000,2180
94531,514622000,3770
94531,174007000,650
94533,1824086000,33530
94533,152550000,11260
94533,342343000,9310
94533,321514000,5230
94533,265462000,3050
94533,541406000,4010
94533,200811000,670
94534,1836381000,18700
94534,52830000,4330
94534,116842000,3110
94534,157811000,2500
94534,193322000,2190
94534,674665000,4780
94534,640911000,1790
94535,85209000,2070
94535,15635000,890
94535,23933000,660
94535,15268000,250
94535,13084000,150
94535,17289000,120
94536,3361423000,31760
94536,86875000,7130
94536,198372000,5280
94536,255501000,4070
94536,292239000,3320
94536,1082655000,7590
94536,1445781000,4370
94538,2591803000,29950
94538,95089000,7500
94538,216698000,5830
94538,249441000,3990
94538,295462000,3360
94538,931092000,6600
94538,804021000,2670
94539,4420804000,22940
94539,49744000,4540
94539,98500000,2580
94539,124264000,1960
94539,142360000,1610
94539,740201000,4970
94539,3265735000,7280
94541,1765384000,30410
94541,122439000,9050
94541,317883000,8580
94541,330687000,5330
94541,255621000,2930
94541,512462000,3780
94541,226292000,740
94542,730642000,6640
94542,19857000,1640
94542,44309000,1180
94542,54847000,880
94542,55502000,640
94542,200192000,1400
94542,355935000,900
94544,1998425000,36740
94544,153654000,11280
94544,405511000,11000
94544,387585000,6270
94544,303128000,3490
94544,534391000,4010
94544,214156000,690
94545,1074427000,16320
94545,60158000,4650
94545,156457000,4190
94545,165542000,2680
94545,145263000,1670
94545,345903000,2530
94545,201104000,600
94546,1899621000,22360
94546,69495000,5610
94546,164915000,4370
94546,218216000,3480
94546,216239000,2460
94546,684699000,4840
94546,546057000,1600
94547,1011641000,12610
94547,37361000,2970
94547,90930000,2410
94547,127066000,2030
94547,131940000,1500
94547,405886000,2930
94547,218458000,770
94549,3579453000,13860
94549,28021000,2680
94549,55238000,1430
94549,83874000,1310
94549,95652000,1070
94549,430118000,2890
94549,2886550000,4480
94550,2955728000,23590
94550,61190000,5300
94550,125642000,3350
94550,158493000,2520
94550,197740000,2240
94550,895021000,6150
94550,1517642000,4030
94551,1848267000,20110
94551,59733000,4730
94551,141355000,3770
94551,169622000,2700
94551,185709000,2100
94551,705440000,4930
94551,586408000,1880
94552,971502000,7200
94552,16580000,1500
94552,37454000,1000
94552,44600000,700
94552,54723000,620
94552,281213000,1900
94552,536932000,1480
94553,2161407000,24690
94553,74614000,6070
94553,175335000,4630
94553,232489000,3710
94553,255401000,2900
94553,788348000,5620
94553,635220000,1760
94555,2007127000,15360
94555,36588000,3060
94555,82809000,2190
94555,103831000,1650
94555,127145000,1440
94555,544525000,3760
94555,1112229000,3260
94556,1471849000,7100
94556,13977000,1380
94556,24490000,640
94556,37946000,590
94556,55779000,620
94556,238285000,1590
94556,1101372000,2280
94558,2914517000,32020
94558,112172000,8590
94558,283958000,7640
94558,296254000,4750
94558,270500000,3070
94558,760858000,5390
94558,1190775000,2580
94559,1004556000,13170
94559,47917000,3500
