,0,1
944,37.8043637,-122.2711137
945,38.5815719,-121.4943996
946,33.961124,-116.5016784
947,38.3323071,-122.7139566
948,37.8043637,-122.2711137
949,33.7201457,-117.8467571
950,32.7947731,-116.9625269
951,37.831316,-122.2852473
952,39.30603869999999,-123.7988005
953,33.7133533,-117.8731039
954,33.7052078,-117.8601267
955,40.8665166,-124.0828396
956,40.8020712,-124.1636729
957,37.8540427,-122.2660312
958,36.6702443,-121.6425576
959,37.776573,-122.4145311
960,37.3382082,-121.8863286
961,34.5679913,-117.4001357
962,37.8043637,-122.2711137
963,33.7056584,-117.8556398
964,40.6797453,-122.3520923
965,37.0942684,-122.0964666
966,33.7175108,-117.8466656
967,33.7066864,-117.8639021
968,37.8043637,-122.2711137
969,37.8043637,-122.2711137
970,36.6777372,-121.6555013
971,36.7663642,-121.7584814
972,33.961124,-116.5016784
973,33.961124,-116.5016784
974,37.97815900000001,-122.3318221
975,39.6882116,-123.4827942
976,37.8043637,-122.2711137
977,41.3077812,-122.3112893
978,34.09084,-118.346705
979,38.5613719,-121.4739249
980,36.5408756,-121.9066591
981,34.0896146,-118.3756135
982,33.7150092,-117.8443761
983,37.0558853,-122.0753946
984,38.6101977,-121.4328521
985,38.5252219,-121.476379
986,38.6008796,-121.4412433
987,38.5815719,-121.4943996
988,38.6040795,-121.4386207
989,40.8020712,-124.1636729
990,33.719851,-117.852724
991,33.7844914,-116.4683722
992,37.8043637,-122.2711137
993,38.440429,-122.7140548
994,37.7819353,-122.4077931
995,37.8043637,-122.2711137
